kind,stage,severity,seed,condition,accuracy,n
noise,IT,0.45,0,low_contrast,0.980000,100
noise,IT,0.45,0,noise,0.990000,100
noise,IT,0.45,0,crowded,0.770000,100
noise,IT,0.45,0,unusual_view,0.900000,100
noise,V1,0.45,1,canonical,0.970000,100
noise,V1,0.45,1,fragmented,0.660000,100
noise,V1,0.45,1,low_contrast,0.940000,100
noise,V1,0.45,1,noise,0.960000,100
noise,V1,0.45,1,crowded,0.640000,100
noise,V1,0.45,1,unusual_view,0.880000,100
noise,V2,0.45,1,canonical,1.000000,100
noise,V2,0.45,1,fragmented,0.700000,100
noise,V2,0.45,1,low_contrast,0.980000,100
noise,V2,0.45,1,noise,1.000000,100
noise,V2,0.45,1,crowded,0.790000,100
noise,V2,0.45,1,unusual_view,0.930000,100
noise,V4,0.45,1,canonical,1.000000,100
noise,V4,0.45,1,fragmented,0.670000,100
noise,V4,0.45,1,low_contrast,0.990000,100
noise,V4,0.45,1,noise,0.990000,100
noise,V4,0.45,1,crowded,0.780000,100
noise,V4,0.45,1,unusual_view,0.900000,100
noise,IT,0.45,1,canonical,1.000000,100
noise,IT,0.45,1,fragmented,0.660000,100
noise,IT,0.45,1,low_contrast,0.990000,100
noise,IT,0.45,1,noise,1.000000,100
noise,IT,0.45,1,crowded,0.790000,100
noise,IT,0.45,1,unusual_view,0.900000,100
noise,V1,0.6,0,canonical,0.970000,100
noise,V1,0.6,0,fragmented,0.640000,100
noise,V1,0.6,0,low_contrast,0.930000,100
noise,V1,0.6,0,noise,0.700000,100
noise,V1,0.6,0,crowded,0.620000,100
noise,V1,0.6,0,unusual_view,0.900000,100
noise,V2,0.6,0,canonical,1.000000,100
noise,V2,0.6,0,fragmented,0.660000,100
noise,V2,0.6,0,low_contrast,0.970000,100
noise,V2,0.6,0,noise,0.970000,100
noise,V2,0.6,0,crowded,0.810000,100
